channel,total_spend,total_contribution,roas_mean,roas_hdi_low,roas_hdi_high,significant
television,3948951.24,11342275.552471383,2.8722247663081757,0.0007460181103563073,7.4622412978675285,False
radio,2167276.6270270273,52469699.50116985,24.209968790714747,0.00032828344366833375,55.029848784554865,False
panneaux,292495.0237837838,15781083.904086113,53.95334149599653,0.06481674792633496,109.41970121270346,False
social_media,827420.59939,98666836.78666708,119.24629004814159,0.03790472816151772,285.97815556106656,False
preroll,812647.802027027,168436997.97741228,207.26937002385498,106.07932760875549,302.5465457751954,True
banniere_web,1762168.1620135135,61755530.504706495,35.04519706799295,0.007217893627189463,92.81257174019319,False
circulaire_digitale,446545.72162162163,14633595.746408932,32.77065491360511,0.004391883358287297,89.81877456600475,False
