channel,spend,saturation
radio,247268.2416576039,0.8370830224359073
radio,251321.81938969577,0.8414696070525683
radio,255375.39712178765,0.845691951388867
radio,259428.9748538795,0.8497575771352228
radio,263482.55258597137,0.8536736199985502
radio,267536.13031806325,0.8574468498560764
radio,271589.70805015514,0.861083690045343
radio,275643.28578224697,0.8645902357847539
radio,279696.86351433885,0.8679722717289771
radio,283750.44124643074,0.8712352886713123
radio,287804.01897852257,0.8743844994111716
radio,291857.59671061445,0.8774248538093911
radio,295911.17444270634,0.8803610530574602
radio,299964.75217479817,0.8831975631891472
radio,304018.32990689005,0.8859386278645814
radio,308071.90763898194,0.8885882804577953
radio,312125.48537107377,0.8911503554791497
radio,316179.06310316565,0.8936284993640724
radio,320232.64083525754,0.8960261806592159
radio,324286.21856734937,0.8983466996365738
radio,328339.79629944125,0.900593197365323
radio,332393.37403153314,0.902768664270249
radio,336446.95176362497,0.9048759482046014
radio,340500.52949571685,0.9069177620641323
radio,344554.10722780874,0.9088966909679494
radio,348607.68495990057,0.9108151990306552
radio,352661.26269199245,0.9126756357490893
radio,356714.84042408434,0.914480242025834
radio,360768.41815617617,0.916231155850518
radio,364821.99588826805,0.9179304176588329
radio,368875.57362035994,0.919579975388117
radio,372929.1513524518,0.9211816892473084
radio,376982.72908454365,0.9227373362180786
radio,381036.30681663554,0.9242486143030003
radio,385089.8845487274,0.925717146535683
radio,389143.46228081925,0.9271444847669459
radio,393197.04001291114,0.9285321132402659
radio,397250.617745003,0.9298814519689531
radio,401304.19547709485,0.9311938599267653
panneaux,0.0,0.0
panneaux,1264.4521393939394,0.06302079176330759
panneaux,2528.904278787879,0.21200163447419337
panneaux,3793.3564181818183,0.37707739696667375
panneaux,5057.808557575758,0.5183398510131075
panneaux,6322.260696969697,0.6270728038611233
panneaux,7586.712836363637,0.7077171573829009
panneaux,8851.164975757576,0.7672100191958271
panneaux,10115.617115151515,0.8114847503167113
panneaux,11380.069254545455,0.8449137008564952
panneaux,12644.521393939394,0.8705661484601109
panneaux,13908.973533333334,0.8905717075492993
panneaux,15173.425672727273,0.9064141316155854
panneaux,16437.877812121213,0.9191387466707549
panneaux,17702.329951515152,0.9294924092815312
panneaux,18966.78209090909,0.9380167727405716
panneaux,20231.23423030303,0.9451105660728669
panneaux,21495.68636969697,0.9510715512263044
panneaux,22760.13850909091,0.9561251320412777
panneaux,24024.59064848485,0.9604441245298724
panneaux,25289.04278787879,0.9641626083967653
panneaux,26553.494927272728,0.9673857645907752
panneaux,27817.947066666668,0.970196954612376
panneaux,29082.399206060607,0.9726628794089444
panneaux,30346.851345454546,0.9748373839483859
panneaux,31611.303484848486,0.9767642948304074
panneaux,32875.755624242425,0.9784795593130824
panneaux,34140.20776363637,0.9800128739538175
panneaux,35404.659903030304,0.9813889363778536
panneaux,36669.11204242424,0.982628415947496
panneaux,37933.56418181818,0.983748712762571
panneaux,39198.016321212126,0.98476455583348
panneaux,40462.46846060606,0.9856884780128333
panneaux,41726.9206,0.9865311957248735
panneaux,42991.37273939394,0.9873019145904627
panneaux,44255.824878787884,0.9880085769524132
panneaux,45520.27701818182,0.9886580635367794
panneaux,46784.729157575755,0.9892563586733107
panneaux,48049.1812969697,0.989808686383242
panneaux,49313.63343636364,0.9903196230401525
panneaux,50578.08557575758,0.9907931910868641
panneaux,51842.53771515151,0.9912329373519749
panneaux,53106.989854545456,0.9916419987832691
panneaux,54371.4419939394,0.9920231578501315
panneaux,55635.894133333335,0.9923788894248117
panneaux,56900.34627272727,0.9927114006042881
panneaux,58164.798412121214,0.9930226646590207
panneaux,59429.25055151516,0.993314450075771
panneaux,60693.70269090909,0.9935883454865126
panneaux,61958.15483030303,0.9938457811347706
panneaux,63222.60696969697,0.9940880474172091
panneaux,64487.059109090915,0.9943163109462916
panneaux,65751.51124848485,0.9945316285049608
panneaux,67015.96338787879,0.9947349592031035
panneaux,68280.41552727274,0.9949271750953701
panneaux,69544.86766666667,0.9951090704785882
panneaux,70809.31980606061,0.9952813700528466
panneaux,72073.77194545454,0.9954447361020011
panneaux,73338.22408484848,0.995599774825776
panneaux,74602.67622424243,0.9957470419359533
panneaux,75867.12836363637,0.9958870476126624
panneaux,77131.5805030303,0.9960202609029338
panneaux,78396.03264242425,0.9961471136320155
panneaux,79660.48478181819,0.9962680038880951
panneaux,80924.93692121212,0.9963832991327211
panneaux,82189.38906060606,0.9964933389821199
panneaux,83453.8412,0.9965984376985676
panneaux,84718.29333939395,0.9966988864258135
panneaux,85982.74547878788,0.9967949551981391
panneaux,87247.19761818182,0.9968868947488486
panneaux,88511.64975757577,0.9969749381407286
panneaux,89776.1018969697,0.9970593022382083
panneaux,91040.55403636364,0.9971401890385285
panneaux,92305.00617575757,0.9972177868771274
panneaux,93569.45831515151,0.9972922715206334
panneaux,94833.91045454546,0.9973638071592743
panneaux,96098.3625939394,0.9974325473091339
panneaux,97362.81473333333,0.9974986356334883
panneaux,98627.26687272728,0.997562206691405
panneaux,99891.71901212122,0.9976233866208676
panneaux,101156.17115151515,0.9976822937628846
panneaux,102420.62329090909,0.9977390392323364
panneaux,103685.07543030303,0.9977937274406841
panneaux,104949.52756969698,0.9978464565751254
panneaux,106213.97970909091,0.9978973190382899
panneaux,107478.43184848485,0.9979464018521442
panneaux,108742.8839878788,0.9979937870293937
panneaux,110007.33612727273,0.9980395519153367
panneaux,111271.78826666667,0.9980837695028231
panneaux,112536.2404060606,0.9981265087227096
panneaux,113800.69254545454,0.9981678347119636
panneaux,115065.14468484849,0.9982078090613585
panneaux,116329.59682424243,0.9982464900445178
panneaux,117594.04896363636,0.9982839328298923
panneaux,118858.50110303031,0.99832018967711
panneaux,120122.95324242425,0.9983553101189999
panneaux,121387.40538181819,0.9983893411304703
panneaux,122651.85752121212,0.9984223272853174
panneaux,123916.30966060606,0.9984543109019374
panneaux,125180.7618,0.9984853321788303
social_media,0.0,0.0
social_media,768.2795300075759,0.0011410413635702457
social_media,1536.5590600151518,0.004548595048989898
social_media,2304.8385900227277,0.010176478013342713
social_media,3073.1181200303035,0.01794944591351659
social_media,3841.3976500378794,0.027765671380477967
social_media,4609.677180045455,0.03949999942630435
social_media,5377.956710053031,0.05300779087965403
social_media,6146.236240060607,0.06812914257472832
social_media,6914.515770068183,0.08469326863125191
social_media,7682.795300075759,0.1025228391402283
social_media,8451.074830083335,0.1214380978594842
social_media,9219.35436009091,0.1412606150633341
social_media,9987.633890098487,0.1618165710883267
social_media,10755.913420106062,0.18293950624640612
social_media,11524.192950113638,0.20447251022280016
social_media,12292.472480121214,0.22626985638156455
social_media,13060.75201012879,0.24819811212946769
social_media,13829.031540136366,0.2701367751341561
social_media,14597.311070143942,0.2919784970020082
social_media,15365.590600151518,0.31362896176933136
social_media,16133.870130159094,0.33500648732800387
social_media,16902.14966016667,0.3560414148882509
social_media,17670.429190174247,0.37667534594086954
social_media,18438.70872018182,0.39686027895511766
social_media,19206.988250189395,0.4165576900928511
social_media,19975.267780196973,0.43573759419336533
social_media,20743.54731020455,0.4543776146563354
social_media,21511.826840212125,0.47246208392529815
social_media,22280.1063702197,0.48998119021803926
social_media,23048.385900227277,0.506930181025347
social_media,23816.665430234854,0.5233086296933569
social_media,24584.94496024243,0.539119768055272
social_media,25353.224490250002,0.5543698854948047
social_media,26121.50402025758,0.5690677929019959
social_media,26889.783550265158,0.5832243486154394
social_media,27658.063080272732,0.5968520425315241
social_media,28426.342610280306,0.6099646340085022
social_media,29194.622140287884,0.6225768389198209
social_media,29962.90167029546,0.6347040611482181
social_media,30731.181200303035,0.6463621639023284
social_media,31499.46073031061,0.6575672764346824
social_media,32267.740260318187,0.6683356320072973
social_media,33036.019790325765,0.6786834332601608
social_media,33804.29932033334,0.688626741467297
social_media,34572.57885034091,0.6981813864989684
social_media,35340.858380348494,0.7073628946356374
social_media,36109.13791035607,0.7161864316918862
social_media,36877.41744036364,0.7246667592016577
social_media,37645.69697037122,0.7328182016870771
social_media,38413.97650037879,0.7406546232804807
social_media,39182.25603038637,0.7481894121929127
social_media,39950.535560393946,0.7554354717228834
social_media,40718.81509040152,0.762405216677723
social_media,41487.0946204091,0.7691105742378567
social_media,42255.374150416676,0.775562988433411
social_media,43023.65368042425,0.7817734275243957
social_media,43791.933210431824,0.787752393682011
social_media,44560.2127404394,0.793509934461016
social_media,45328.49227044698,0.7990556556330972
social_media,46096.77180045455,0.8043987350202547
social_media,46865.05133046213,0.8095479370266624
social_media,47633.33086046971,0.8145116276184605
social_media,48401.61039047728,0.8192977895445887
social_media,49169.88992048486,0.8239140376290003
social_media,49938.16945049243,0.828367633996283
social_media,50706.448980500005,0.8326655031195846
social_media,51474.728510507586,0.836814246602476
social_media,52243.00804051516,0.8408201576255476
social_media,53011.287570522734,0.8446892350046341
social_media,53779.567100530316,0.8484271968210381
social_media,54547.84663053789,0.8520394935953575
social_media,55316.126160545464,0.8555313209858335
social_media,56084.40569055304,0.8589076319998284
social_media,56852.68522056061,0.8621731487133393
social_media,57620.96475056819,0.8653323734985842
social_media,58389.24428057577,0.8683895997638343
social_media,59157.52381058334,0.8713489222129596
social_media,59925.80334059092,0.8742142466347518
social_media,60694.0828705985,0.8769892992340941
social_media,61462.36240060607,0.8796776355185509
social_media,62230.641930613645,0.8822826487550552
social_media,62998.92146062122,0.8848075780121256
social_media,63767.2009906288,0.8872555158035235
social_media,64535.480520636374,0.8896294153495058
social_media,65303.76005064395,0.8919320974718922
social_media,66072.03958065153,0.8941662571390626
social_media,66840.3191106591,0.8963344696768011
social_media,67608.59864066668,0.8984391966605781
social_media,68376.87817067426,0.9004827915044915
social_media,69145.15770068183,0.9024675047616384
social_media,69913.43723068941,0.9043954891502127
social_media,70681.71676069699,0.9062688043191127
social_media,71449.99629070456,0.908089421366311
social_media,72218.27582071214,0.9098592271227041
social_media,72986.5553507197,0.9115800282136101
social_media,73754.83488072729,0.913253554909547
social_media,74523.11441073487,0.9148814647773839
social_media,75291.39394074243,0.9164653461424356
social_media,76059.67347075001,0.9180067213715563
preroll,0.0,0.0
preroll,1260.4324361475294,0.0015171808484921684
preroll,2520.864872295059,0.006041226494551861
preroll,3781.2973084425885,0.013490882764750063
preroll,5041.729744590118,0.023734745066004894
preroll,6302.162180737647,0.03659694094243398
preroll,7562.594616885177,0.05186443982690753
preroll,8823.027053032705,0.06929544305943372
preroll,10083.459489180235,0.08862827194337025
preroll,11343.891925327765,0.10959019689494583
preroll,12604.324361475294,0.13190572561845357
preroll,13864.756797622824,0.15530397642106594
preroll,15125.189233770354,0.17952488631628064
preroll,16385.621669917884,0.2043241260414568
preroll,17646.05410606541,0.22947670285025548
preroll,18906.48654221294,0.2547793189656038
preroll,20166.91897836047,0.28005161555003494
preroll,21427.351414508,0.3051364694276837
preroll,22687.78385065553,0.32989952566142794
preroll,23948.216286803057,0.3542281479575672
preroll,25208.648722950587,0.37802995565518666
preroll,26469.081159098117,0.40123109535830076
preroll,27729.513595245648,0.4237743709449868
preroll,28989.946031393178,0.44561733068234255
preroll,30250.378467540708,0.4667303865226338
preroll,31510.810903688234,0.48709501959208407
preroll,32771.24333983577,0.5067021080151494
preroll,34031.67577598329,0.5255503986896148
preroll,35292.10821213082,0.5436451332823546
preroll,36552.54064827835,0.5609968302143953
preroll,37812.97308442588,0.5776202183253369
preroll,39073.40552057341,0.5935333138110318
preroll,40333.83795672094,0.6087566294974636
preroll,41594.27039286847,0.6233125041766925
preroll,42854.702829016,0.6372245392721636
preroll,44115.13526516353,0.6505171302626321
preroll,45375.56770131106,0.6632150808720888
preroll,46636.00013745859,0.6753432888703219
preroll,47896.432573606115,0.6869264933079183
preroll,49156.865009753645,0.6979890740458611
preroll,50417.297445901175,0.7085548954743943
preroll,51677.729882048705,0.7186471873092621
preroll,52938.162318196235,0.7282884562814121
preroll,54198.594754343765,0.7375004233853316
preroll,55459.027190491295,0.746303982115607
preroll,56719.459626638825,0.754719173800677
preroll,57979.892062786355,0.7627651767401704
preroll,59240.324498933885,0.7704603063729601
preroll,60500.756935081416,0.7778220241535392
preroll,61761.18937122894,0.7848669532015174
preroll,63021.62180737647,0.7916108991199371
preroll,64282.054243524,0.7980688746594586
preroll,65542.48667967154,0.804255127143614
preroll,66802.91911581907,0.8101831677710263
preroll,68063.35155196658,0.8158658020789755
preroll,69323.78398811411,0.8213151609935814
preroll,70584.21642426164,0.8265427320092417
preroll,71844.64886040917,0.831559390137385
preroll,73105.0812965567,0.8363754283451211
preroll,74365.51373270423,0.8410005872706825
preroll,75625.94616885176,0.8454440840569053
preroll,76886.37860499929,0.8497146401883358
preroll,78146.81104114682,0.853820508253525
preroll,79407.24347729435,0.8577694975830893
preroll,80667.67591344188,0.8615689987373301
preroll,81928.10834958941,0.8652260068356434
preroll,83188.54078573694,0.8687471437344196
preroll,84448.97322188447,0.8721386790713495
preroll,85709.405658032,0.8754065502025988
preroll,86969.83809417953,0.8785563810656766
preroll,88230.27053032706,0.881593500005407
preroll,89490.7029664746,0.8845229566035697
preroll,90751.13540262212,0.8873495375547678
preroll,92011.56783876965,0.8900777816321551
preroll,93272.00027491718,0.8927119937870008
preroll,94532.4327110647,0.8952562584258303
preroll,95792.86514721223,0.8977144519082176
preroll,97053.29758335976,0.9000902543072842
preroll,98313.73001950729,0.9023871604737029
preroll,99574.16245565482,0.9046084904425599
preroll,100834.59489180235,0.9067573992208622
preroll,102095.02732794988,0.9088368859918357
preroll,103355.45976409741,0.9108498027704685
preroll,104615.89220024494,0.912798862543061
preroll,105876.32463639247,0.9146866469218478
preroll,107136.75707254,0.9165156133440988
preroll,108397.18950868753,0.9182881018434829
preroll,109657.62194483506,0.9200063414199008
preroll,110918.05438098259,0.9216724560324842
preroll,112178.48681713012,0.923288470238996
preroll,113438.91925327765,0.9248563145034835
preroll,114699.35168942518,0.9263778301927061
preroll,115959.78412557271,0.927854774280607
preroll,117220.21656172024,0.9292888237789024
preroll,118480.64899786777,0.9306815799107407
preroll,119741.0814340153,0.9320345720433162
preroll,121001.51387016283,0.9333492613943243
preroll,122261.94630631035,0.9346270445262015
preroll,123522.37874245788,0.9358692566412079
preroll,124782.81117860542,0.9370771746895793
banniere_web,0.0,0.0
banniere_web,1206.0633608257572,0.0022949766379590287
banniere_web,2412.1267216515143,0.009117135711447493
banniere_web,3618.1900824772715,0.02028240851205755
banniere_web,4824.253443303029,0.0354976326430642
banniere_web,6030.316804128786,0.054379238009265085
banniere_web,7236.380164954543,0.07647626547472537
banniere_web,8442.4435257803,0.10129528072556056
banniere_web,9648.506886606057,0.12832484586027876
banniere_web,10854.570247431815,0.1570576218398184
banniere_web,12060.633608257573,0.187008768964964
banniere_web,13266.696969083328,0.21772995420023186
banniere_web,14472.760329909086,0.24881885212761723
banniere_web,15678.823690734844,0.27992447131055054
banniere_web,16884.8870515606,0.3107489243274862
banniere_web,18090.95041238636,0.3410463966697383
banniere_web,19297.013773212115,0.3706200868773412
banniere_web,20503.07713403787,0.39931782528623505
banniere_web,21709.14049486363,0.4270269674512058
banniere_web,22915.203855689386,0.45366902957595756
banniere_web,24121.267216515145,0.47919440726646456
banniere_web,25327.3305773409,0.5035774075839308
banniere_web,26533.393938166657,0.5268117331852317
banniere_web,27739.457298992416,0.5489064872899286
banniere_web,28945.520659818172,0.5698827175935136
banniere_web,30151.584020643928,0.589770483021742
banniere_web,31357.647381469687,0.6086064059646203
banniere_web,32563.710742295443,0.6264316610814314
banniere_web,33769.7741031212,0.6432903471182192
banniere_web,34975.837463946955,0.6592281881593461
banniere_web,36181.90082477272,0.6742915136119427
banniere_web,37387.964185598474,0.688526470731425
banniere_web,38594.02754642423,0.7019784287553656
banniere_web,39800.090907249985,0.7146915391356684
banniere_web,41006.15426807574,0.7267084215788108
banniere_web,42212.217628901504,0.7380699504111243
banniere_web,43418.28098972726,0.7488151200785553
banniere_web,44624.344350553016,0.7589809723365007
banniere_web,45830.40771137877,0.7686025708976547
banniere_web,47036.47107220453,0.7777130120220622
banniere_web,48242.53443303029,0.7863434618043181
banniere_web,49448.597793856046,0.7945232127930627
banniere_web,50654.6611546818,0.8022797541220927
banniere_web,51860.72451550756,0.8096388505915124
banniere_web,53066.787876333314,0.8166246271573714
banniere_web,54272.85123715907,0.8232596561096184
banniere_web,55478.91459798483,0.8295650448758198
banniere_web,56684.97795881059,0.8355605229115897
banniere_web,57891.041319636344,0.8412645265529711
banniere_web,59097.1046804621,0.846694281031836
banniere_web,60303.168041287856,0.8518658791098669
banniere_web,61509.23140211362,0.8567943559839298
banniere_web,62715.294762939375,0.8614937602671223
banniere_web,63921.35812376513,0.8659772209648324
banniere_web,65127.42148459089,0.8702570104513417
banniere_web,66333.48484541665,0.8743446035159343
banniere_web,67539.5482062424,0.8782507325930454
banniere_web,68745.61156706816,0.8819854393226324
banniere_web,69951.67492789391,0.8855581226077961
banniere_web,71157.73828871967,0.8889775833492424
banniere_web,72363.80164954544,0.8922520660424106
banniere_web,73569.86501037118,0.8953892974245965
banniere_web,74775.92837119695,0.8983965223573742
banniere_web,75981.9917320227,0.9012805371250587
banniere_web,77188.05509284846,0.9040477203235903
banniere_web,78394.11845367422,0.9067040615066557
banniere_web,79600.18181449997,0.9092551877475376
banniere_web,80806.24517532573,0.9117063882664364
banniere_web,82012.30853615148,0.9140626372641206
banniere_web,83218.37189697725,0.9163286150938919
banniere_web,84424.43525780301,0.9185087278951726
banniere_web,85630.49861862876,0.9206071258036156
banniere_web,86836.56197945452,0.9226277198445716
banniere_web,88042.62534028027,0.9245741976090817
banniere_web,89248.68870110603,0.9264500378043049
banniere_web,90454.7520619318,0.9282585237634631
banniere_web,91660.81542275754,0.9300027559939822
banniere_web,92866.8787835833,0.9316856638365384
banniere_web,94072.94214440905,0.933310016302145
banniere_web,95279.00550523482,0.9348784321492405
banniere_web,96485.06886606058,0.9363933892579493
banniere_web,97691.13222688633,0.9378572333542374
banniere_web,98897.19558771209,0.9392721861325821
banniere_web,100103.25894853784,0.9406403528219839
banniere_web,101309.3223093636,0.9419637292366481
banniere_web,102515.38567018935,0.9432442083494401
banniere_web,103721.44903101512,0.9444835864232474
banniere_web,104927.51239184088,0.945683568732642
banniere_web,106133.57575266663,0.9468457749057251
banniere_web,107339.63911349239,0.9479717439137093
banniere_web,108545.70247431814,0.9490629387336724
banniere_web,109751.7658351439,0.9501207507079447
banniere_web,110957.82919596967,0.951146503621796
banniere_web,112163.89255679541,0.9521414575194254
banniere_web,113369.95591762118,0.95310681227673
banniere_web,114576.01927844693,0.9540437109479285
banniere_web,115782.08263927269,0.9549532429018178
banniere_web,116988.14600009845,0.9558364467622575
banniere_web,118194.2093609242,0.9566943131663803
banniere_web,119400.27272174996,0.9575277873530182
circulaire_digitale,0.0,0.0
circulaire_digitale,795.9979813498893,0.0035171686416451955
circulaire_digitale,1591.9959626997786,0.013921778834720584
circulaire_digitale,2387.993944049668,0.030788218910143828
circulaire_digitale,3183.991925399557,0.05345456734599258
circulaire_digitale,3979.9899067494466,0.08108469124074365
circulaire_digitale,4775.987888099336,0.11273971093973832
circulaire_digitale,5571.985869449225,0.14744841777945739
circulaire_digitale,6367.983850799114,0.1842683195005459
circulaire_digitale,7163.981832149004,0.22233225667654455
circulaire_digitale,7959.979813498893,0.2608789078743358
circulaire_digitale,8755.977794848783,0.29926819874919247
circulaire_digitale,9551.975776198671,0.3369843045129104
circulaire_digitale,10347.973757548561,0.37362961502477837
circulaire_digitale,11143.97173889845,0.40891296293500184
circulaire_digitale,11939.96972024834,0.44263490459500004
circulaire_digitale,12735.967701598229,0.47467215632375
circulaire_digitale,13531.965682948117,0.5049626071146803
circulaire_digitale,14327.963664298008,0.5334917515709217
circulaire_digitale,15123.961645647896,0.5602809491207633
circulaire_digitale,15919.959626997786,0.5853776137723203
circulaire_digitale,16715.957608347675,0.6088472502569875
circulaire_digitale,17511.955589697565,0.6307671492437498
circulaire_digitale,18307.953571047456,0.6512215100340422
circulaire_digitale,19103.951552397342,0.6702977523624051
circulaire_digitale,19899.949533747233,0.6880837937951836
circulaire_digitale,20695.947515097123,0.7046660948639824
circulaire_digitale,21491.94549644701,0.7201283035282324
circulaire_digitale,22287.9434777969,0.7345503597046311
circulaire_digitale,23083.94145914679,0.748007947231684
circulaire_digitale,23879.93944049668,0.7605722037914663
circulaire_digitale,24675.937421846567,0.7723096187662035
circulaire_digitale,25471.935403196458,0.7832820649526369
circulaire_digitale,26267.933384546348,0.7935469228790091
circulaire_digitale,27063.931365896235,0.803157266624817
circulaire_digitale,27859.929347246125,0.8121620879869974
circulaire_digitale,28655.927328596015,0.8206065419835705
circulaire_digitale,29451.925309945906,0.8285322013978369
circulaire_digitale,30247.923291295792,0.8359773116458947
circulaire_digitale,31043.921272645683,0.8429770399457481
circulaire_digitale,31839.919253995573,0.8495637147774193
circulaire_digitale,32635.91723534546,0.8557670531089676
circulaire_digitale,33431.91521669535,0.8616143739478385
circulaire_digitale,34227.91319804524,0.8671307975576685
circulaire_digitale,35023.91117939513,0.8723394302326681
circulaire_digitale,35819.90916074502,0.8772615349027311
circulaire_digitale,36615.90714209491,0.8819166880966341
circulaire_digitale,37411.9051234448,0.8863229239516254
circulaire_digitale,38207.903104794685,0.8904968660507899
circulaire_digitale,39003.90108614458,0.894453847913927
circulaire_digitale,39799.899067494465,0.8982080229776127
circulaire_digitale,40595.89704884435,0.9017724648863163
circulaire_digitale,41391.895030194246,0.9051592588867731
circulaire_digitale,42187.89301154413,0.9083795850780859
circulaire_digitale,42983.89099289402,0.9114437942244228
circulaire_digitale,43779.88897424391,0.914361476788721
circulaire_digitale,44575.8869555938,0.9171415257966262
