store_code,division_code,forecast_week,horizon,pred_revenue,pred_revenue_lower,pred_revenue_upper
CP39,TO,2026-04-05,2,-22.366399524329058,77.03793202298934,724.9757184079556
CP40,BQ,2026-04-05,2,1729.0173847268757,1355.944737229523,2504.5279987531267
CP40,CH,2026-04-05,2,-44.706284079703686,-0.9199941056199211,206.08876808215103
CP40,GA,2026-04-05,2,1417.9251480626667,1395.4219700831084,2992.0875624077084
CP40,HT,2026-04-05,2,4341.542313997527,2562.0885860086323,7490.526697176147
CP40,LO,2026-04-05,2,-2.308434202821857,25.770642033920627,68.2199367389658
CP40,ME,2026-04-05,2,643.2445854374826,188.3396863938974,449.97263136594125
CP40,PA,2026-04-05,2,-72.49867628632973,12.692932491535203,-35.494809146891825
CP40,PC,2026-04-05,2,37.08698868692614,237.54867669333225,683.3354486954003
CP40,SP,2026-04-05,2,14736.465457520435,7881.836905181862,24986.78546754629
CP40,TO,2026-04-05,2,-86.06895450160447,-74.75132514502181,38.292390458260265
CP44,BQ,2026-04-05,2,229.4938528670405,78.62289722725446,204.81119521747127
CP44,CH,2026-04-05,2,60.68812139400815,34.17740051796351,25.987744982341816
CP44,FI,2026-04-05,2,776.7318013610746,413.16988857970716,1596.348893673955
CP44,GA,2026-04-05,2,457.9511667252982,121.69912130732571,2494.1555292357416
CP44,HT,2026-04-05,2,2910.0898379861646,2117.5409003776463,4308.857361952395
CP44,LO,2026-04-05,2,-64.72642443243919,-49.48581355245913,55.21488724104467
CP44,ME,2026-04-05,2,1194.1323897631787,604.3879312513451,1574.4573079108186
CP44,PA,2026-04-05,2,1636.9906392401626,818.1887771457439,2171.2998442351704
CP44,PC,2026-04-05,2,1188.3151306893633,905.303718597395,1692.808377362814
CP44,SP,2026-04-05,2,9285.789346251793,7167.610128286156,10488.599162862081
CP44,TO,2026-04-05,2,764.7385646029408,588.5276578229218,780.1197728713797
CP45,BQ,2026-04-05,2,-73.92490677716442,14.924551932022665,75.85841957278294
CP45,CH,2026-04-05,2,2579.799561962944,1408.0115871647504,3154.8837191781217
CP45,FI,2026-04-05,2,310.5743898770379,60.798281861418324,250.36407400040994
CP45,GA,2026-04-05,2,488.9475280039143,209.36569034622354,1882.4410177836876
CP45,HT,2026-04-05,2,2111.4264193221265,1300.6748673586696,2771.0382478074475
CP45,LO,2026-04-05,2,45.85717508532665,20.622270632697685,53.142343660492514
CP45,ME,2026-04-05,2,-87.34538462542157,13.801017780000215,88.84449057064671
CP45,PA,2026-04-05,2,-45.58534791950257,36.591590967692156,124.93348106614701
CP45,PC,2026-04-05,2,902.7702746261522,822.5345816847498,1839.866190244093
CP45,SP,2026-04-05,2,5004.63101065732,4291.20395585794,6577.805426005876
CP45,TO,2026-04-05,2,-151.2267798967736,-11.920600008878063,185.28316879623728
CP46,BQ,2026-04-05,2,283.1982252769471,91.0642500474781,1097.7110569142708
CP46,CH,2026-04-05,2,1215.2644399867547,32.14700047897544,583.6578353929422
CP46,FI,2026-04-05,2,858.5937005529269,547.2855511325437,2213.2689207116123
CP46,GA,2026-04-05,2,585.161720810702,172.29886388092842,1482.5092143888096
CP46,HT,2026-04-05,2,4227.380706293965,3752.8073549844985,8125.211516080329
CP46,LO,2026-04-05,2,-79.6397444491552,-79.11334226686823,82.24493177492438
CP46,ME,2026-04-05,2,230.1282312267143,68.87915835521508,214.85131502593617
CP46,PA,2026-04-05,2,104.25073040545443,89.09108452527404,364.34679321802196
CP46,PC,2026-04-05,2,1672.1687305519483,1021.5648873876199,2274.196376653031
CP46,SP,2026-04-05,2,9731.389036662194,7502.464359037126,15255.594847185524
CP46,TO,2026-04-05,2,1586.658804020874,980.2865286034666,1853.4252620394775
CP47,BQ,2026-04-05,2,1230.2628532076096,794.3469045627943,1504.3347996352827
CP47,CH,2026-04-05,2,1405.2465256480252,534.6868056072868,1503.013505805084
CP47,FI,2026-04-05,2,2232.916152142098,1357.7191029575292,2911.607755536639
CP47,GA,2026-04-05,2,-227.89086904525354,61.23786906308212,2855.8966912465007
CP47,HT,2026-04-05,2,6342.902765958551,4615.136602155574,14033.39457472089
CP47,LO,2026-04-05,2,-137.99500678538286,-0.7827319486646845,57.02859565402013
CP47,ME,2026-04-05,2,392.55159561505985,86.25497897205831,589.3521583261618
CP47,PA,2026-04-05,2,20.645596978732698,16.014343798971755,165.78412060407538
CP47,PC,2026-04-05,2,675.6246663668195,584.1035166753222,1532.455449298661
CP47,SP,2026-04-05,2,9173.699280709377,5530.3778734625685,11740.155725735836
CP47,TO,2026-04-05,2,2666.34675044987,1571.1089986325496,5660.9574638533895
CP48,BQ,2026-04-05,2,20.495318455679765,38.46010658618862,235.14503351366972
CP48,CH,2026-04-05,2,2081.432367232727,1576.9716250227782,3205.4745235687883
CP48,FI,2026-04-05,2,-156.24783759659215,30.899392110688332,1244.614617571452
CP48,GA,2026-04-05,2,378.23573389984074,116.19939950046901,4090.164343993457
CP48,HT,2026-04-05,2,2660.9125326184717,2222.1422570957134,3801.08008551321
CP48,LO,2026-04-05,2,-244.9840768793435,-51.10620462975489,31.50053276509716
CP48,ME,2026-04-05,2,203.15062941996598,166.9726526255562,1034.136488757433
CP48,PA,2026-04-05,2,2308.5023568341294,1737.6952776008015,3447.2180851956086
CP48,PC,2026-04-05,2,1064.9904198737,810.3815432134185,1844.860179989782
CP48,SP,2026-04-05,2,9739.346674462728,7143.804452853835,12817.522057767394
CP48,TO,2026-04-05,2,696.2102595889079,462.6535731233925,809.3850294261563
CP02,BQ,2026-04-12,3,359.0135451323517,116.29127770954834,377.3984985295624
