store_code,city,division_code,Week,Forecast_Sales,model
CP32,St-Hyacinthe,SP,2026-04-12,1.25,Simple_Avg
CP32,St-Hyacinthe,SP,2026-04-19,1.25,Simple_Avg
CP32,St-Hyacinthe,TO,2026-03-29,1.0,Simple_Avg
CP32,St-Hyacinthe,TO,2026-04-05,1.0,Simple_Avg
CP32,St-Hyacinthe,TO,2026-04-12,1.0,Simple_Avg
CP32,St-Hyacinthe,TO,2026-04-19,1.0,Simple_Avg
CP33,Sorel-Tracy,BQ,2026-03-29,0.75,Simple_Avg
CP33,Sorel-Tracy,BQ,2026-04-05,0.75,Simple_Avg
CP33,Sorel-Tracy,BQ,2026-04-12,0.75,Simple_Avg
CP33,Sorel-Tracy,BQ,2026-04-19,0.75,Simple_Avg
CP33,Sorel-Tracy,CH,2026-03-29,1.75,Simple_Avg
CP33,Sorel-Tracy,CH,2026-04-05,1.75,Simple_Avg
CP33,Sorel-Tracy,CH,2026-04-12,1.75,Simple_Avg
CP33,Sorel-Tracy,CH,2026-04-19,1.75,Simple_Avg
CP33,Sorel-Tracy,FI,2026-03-29,1.5,Simple_Avg
CP33,Sorel-Tracy,FI,2026-04-05,1.5,Simple_Avg
CP33,Sorel-Tracy,FI,2026-04-12,1.5,Simple_Avg
CP33,Sorel-Tracy,FI,2026-04-19,1.5,Simple_Avg
CP33,Sorel-Tracy,GA,2026-03-29,1.75,Simple_Avg
CP33,Sorel-Tracy,GA,2026-04-05,1.75,Simple_Avg
CP33,Sorel-Tracy,GA,2026-04-12,1.75,Simple_Avg
CP33,Sorel-Tracy,GA,2026-04-19,1.75,Simple_Avg
CP33,Sorel-Tracy,HT,2026-03-29,1.5,Simple_Avg
CP33,Sorel-Tracy,HT,2026-04-05,1.5,Simple_Avg
CP33,Sorel-Tracy,HT,2026-04-12,1.5,Simple_Avg
CP33,Sorel-Tracy,HT,2026-04-19,1.5,Simple_Avg
CP33,Sorel-Tracy,LO,2026-03-29,1.75,Simple_Avg
CP33,Sorel-Tracy,LO,2026-04-05,1.75,Simple_Avg
CP33,Sorel-Tracy,LO,2026-04-12,1.75,Simple_Avg
CP33,Sorel-Tracy,LO,2026-04-19,1.75,Simple_Avg
CP33,Sorel-Tracy,ME,2026-03-29,3.25,Simple_Avg
CP33,Sorel-Tracy,ME,2026-04-05,3.25,Simple_Avg
CP33,Sorel-Tracy,ME,2026-04-12,3.25,Simple_Avg
CP33,Sorel-Tracy,ME,2026-04-19,3.25,Simple_Avg
CP33,Sorel-Tracy,PA,2026-03-29,2.75,Simple_Avg
CP33,Sorel-Tracy,PA,2026-04-05,2.75,Simple_Avg
CP33,Sorel-Tracy,PA,2026-04-12,2.75,Simple_Avg
CP33,Sorel-Tracy,PA,2026-04-19,2.75,Simple_Avg
CP33,Sorel-Tracy,PC,2026-03-29,25.25,Simple_Avg
CP33,Sorel-Tracy,PC,2026-04-05,25.25,Simple_Avg
CP33,Sorel-Tracy,PC,2026-04-12,25.25,Simple_Avg
CP33,Sorel-Tracy,PC,2026-04-19,25.25,Simple_Avg
CP33,Sorel-Tracy,SP,2026-03-29,1.25,Simple_Avg
CP33,Sorel-Tracy,SP,2026-04-05,1.25,Simple_Avg
CP33,Sorel-Tracy,SP,2026-04-12,1.25,Simple_Avg
CP33,Sorel-Tracy,SP,2026-04-19,1.25,Simple_Avg
CP33,Sorel-Tracy,TO,2026-03-29,1.25,Simple_Avg
CP33,Sorel-Tracy,TO,2026-04-05,1.25,Simple_Avg
CP33,Sorel-Tracy,TO,2026-04-12,1.25,Simple_Avg
CP33,Sorel-Tracy,TO,2026-04-19,1.25,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,BQ,2026-03-29,1.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,BQ,2026-04-05,1.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,BQ,2026-04-12,1.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,BQ,2026-04-19,1.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,CH,2026-03-29,1.0,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,CH,2026-04-05,1.0,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,CH,2026-04-12,1.0,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,CH,2026-04-19,1.0,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,FI,2026-03-29,1.0,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,FI,2026-04-05,1.0,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,FI,2026-04-12,1.0,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,FI,2026-04-19,1.0,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,GA,2026-03-29,0.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,GA,2026-04-05,0.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,GA,2026-04-12,0.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,GA,2026-04-19,0.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,HT,2026-03-29,5.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,HT,2026-04-05,5.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,HT,2026-04-12,5.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,HT,2026-04-19,5.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,LO,2026-03-29,20.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,LO,2026-04-05,20.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,LO,2026-04-12,20.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,LO,2026-04-19,20.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,ME,2026-03-29,4.25,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,ME,2026-04-05,4.25,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,ME,2026-04-12,4.25,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,ME,2026-04-19,4.25,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,PA,2026-03-29,1.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,PA,2026-04-05,1.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,PA,2026-04-12,1.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,PA,2026-04-19,1.75,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,SP,2026-03-29,1.0,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,SP,2026-04-05,1.0,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,SP,2026-04-12,1.0,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,SP,2026-04-19,1.0,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,TO,2026-03-29,3.25,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,TO,2026-04-05,3.25,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,TO,2026-04-12,3.25,Simple_Avg
CP35,Saint-Jean-sur-Richelieu,TO,2026-04-19,3.25,Simple_Avg
CP36,Saint-Eustache,BQ,2026-03-29,4.5,Simple_Avg
CP36,Saint-Eustache,BQ,2026-04-05,4.5,Simple_Avg
CP36,Saint-Eustache,BQ,2026-04-12,4.5,Simple_Avg
CP36,Saint-Eustache,BQ,2026-04-19,4.5,Simple_Avg
CP36,Saint-Eustache,CH,2026-03-29,11.25,Simple_Avg
CP36,Saint-Eustache,CH,2026-04-05,11.25,Simple_Avg
CP36,Saint-Eustache,CH,2026-04-12,11.25,Simple_Avg
CP36,Saint-Eustache,CH,2026-04-19,11.25,Simple_Avg
CP36,Saint-Eustache,FI,2026-03-29,1.75,Simple_Avg
CP36,Saint-Eustache,FI,2026-04-05,1.75,Simple_Avg
CP36,Saint-Eustache,FI,2026-04-12,1.75,Simple_Avg
CP36,Saint-Eustache,FI,2026-04-19,1.75,Simple_Avg
CP36,Saint-Eustache,GA,2026-03-29,4.0,Simple_Avg
CP36,Saint-Eustache,GA,2026-04-05,4.0,Simple_Avg
CP36,Saint-Eustache,GA,2026-04-12,4.0,Simple_Avg
CP36,Saint-Eustache,GA,2026-04-19,4.0,Simple_Avg
CP36,Saint-Eustache,HT,2026-03-29,1.0,Simple_Avg
CP36,Saint-Eustache,HT,2026-04-05,1.0,Simple_Avg
CP36,Saint-Eustache,HT,2026-04-12,1.0,Simple_Avg
CP36,Saint-Eustache,HT,2026-04-19,1.0,Simple_Avg
CP36,Saint-Eustache,LO,2026-03-29,10.5,Simple_Avg
CP36,Saint-Eustache,LO,2026-04-05,10.5,Simple_Avg
CP36,Saint-Eustache,LO,2026-04-12,10.5,Simple_Avg
CP36,Saint-Eustache,LO,2026-04-19,10.5,Simple_Avg
CP36,Saint-Eustache,ME,2026-03-29,157.75,Simple_Avg
CP36,Saint-Eustache,ME,2026-04-05,157.75,Simple_Avg
CP36,Saint-Eustache,ME,2026-04-12,157.75,Simple_Avg
CP36,Saint-Eustache,ME,2026-04-19,157.75,Simple_Avg
CP36,Saint-Eustache,PA,2026-03-29,8.25,Simple_Avg
CP36,Saint-Eustache,PA,2026-04-05,8.25,Simple_Avg
CP36,Saint-Eustache,PA,2026-04-12,8.25,Simple_Avg
CP36,Saint-Eustache,PA,2026-04-19,8.25,Simple_Avg
CP36,Saint-Eustache,SP,2026-03-29,3.75,Simple_Avg
CP36,Saint-Eustache,SP,2026-04-05,3.75,Simple_Avg
CP36,Saint-Eustache,SP,2026-04-12,3.75,Simple_Avg
CP36,Saint-Eustache,SP,2026-04-19,3.75,Simple_Avg
CP36,Saint-Eustache,TO,2026-03-29,1.5,Simple_Avg
CP36,Saint-Eustache,TO,2026-04-05,1.5,Simple_Avg
CP36,Saint-Eustache,TO,2026-04-12,1.5,Simple_Avg
CP36,Saint-Eustache,TO,2026-04-19,1.5,Simple_Avg
CP37,Gatineau,BQ,2026-03-29,1.5,Simple_Avg
CP37,Gatineau,BQ,2026-04-05,1.5,Simple_Avg
CP37,Gatineau,BQ,2026-04-12,1.5,Simple_Avg
CP37,Gatineau,BQ,2026-04-19,1.5,Simple_Avg
CP37,Gatineau,CH,2026-03-29,1.5,Simple_Avg
CP37,Gatineau,CH,2026-04-05,1.5,Simple_Avg
CP37,Gatineau,CH,2026-04-12,1.5,Simple_Avg
CP37,Gatineau,CH,2026-04-19,1.5,Simple_Avg
CP37,Gatineau,FI,2026-03-29,2.0,Simple_Avg
CP37,Gatineau,FI,2026-04-05,2.0,Simple_Avg
CP37,Gatineau,FI,2026-04-12,2.0,Simple_Avg
CP37,Gatineau,FI,2026-04-19,2.0,Simple_Avg
CP37,Gatineau,GA,2026-03-29,1.25,Simple_Avg
CP37,Gatineau,GA,2026-04-05,1.25,Simple_Avg
CP37,Gatineau,GA,2026-04-12,1.25,Simple_Avg
CP37,Gatineau,GA,2026-04-19,1.25,Simple_Avg
CP37,Gatineau,HT,2026-03-29,2.0,Simple_Avg
CP37,Gatineau,HT,2026-04-05,2.0,Simple_Avg
CP37,Gatineau,HT,2026-04-12,2.0,Simple_Avg
CP37,Gatineau,HT,2026-04-19,2.0,Simple_Avg
CP37,Gatineau,LO,2026-03-29,14.0,Simple_Avg
CP37,Gatineau,LO,2026-04-05,14.0,Simple_Avg
CP37,Gatineau,LO,2026-04-12,14.0,Simple_Avg
CP37,Gatineau,LO,2026-04-19,14.0,Simple_Avg
CP37,Gatineau,ME,2026-03-29,19.0,Simple_Avg
CP37,Gatineau,ME,2026-04-05,19.0,Simple_Avg
CP37,Gatineau,ME,2026-04-12,19.0,Simple_Avg
CP37,Gatineau,ME,2026-04-19,19.0,Simple_Avg
CP37,Gatineau,PA,2026-03-29,7.0,Simple_Avg
CP37,Gatineau,PA,2026-04-05,7.0,Simple_Avg
CP37,Gatineau,PA,2026-04-12,7.0,Simple_Avg
CP37,Gatineau,PA,2026-04-19,7.0,Simple_Avg
CP37,Gatineau,SP,2026-03-29,0.75,Simple_Avg
CP37,Gatineau,SP,2026-04-05,0.75,Simple_Avg
CP37,Gatineau,SP,2026-04-12,0.75,Simple_Avg
CP37,Gatineau,SP,2026-04-19,0.75,Simple_Avg
CP37,Gatineau,TO,2026-03-29,1.0,Simple_Avg
CP37,Gatineau,TO,2026-04-05,1.0,Simple_Avg
CP37,Gatineau,TO,2026-04-12,1.0,Simple_Avg
CP37,Gatineau,TO,2026-04-19,1.0,Simple_Avg
CP39,Joliette,BQ,2026-03-29,1.25,Simple_Avg
CP39,Joliette,BQ,2026-04-05,1.25,Simple_Avg
CP39,Joliette,BQ,2026-04-12,1.25,Simple_Avg
CP39,Joliette,BQ,2026-04-19,1.25,Simple_Avg
CP39,Joliette,CH,2026-03-29,2.25,Simple_Avg
CP39,Joliette,CH,2026-04-05,2.25,Simple_Avg
CP39,Joliette,CH,2026-04-12,2.25,Simple_Avg
CP39,Joliette,CH,2026-04-19,2.25,Simple_Avg
CP39,Joliette,FI,2026-03-29,3.0,Simple_Avg
CP39,Joliette,FI,2026-04-05,3.0,Simple_Avg
CP39,Joliette,FI,2026-04-12,3.0,Simple_Avg
CP39,Joliette,FI,2026-04-19,3.0,Simple_Avg
CP39,Joliette,GA,2026-03-29,1.0,Simple_Avg
CP39,Joliette,GA,2026-04-05,1.0,Simple_Avg
CP39,Joliette,GA,2026-04-12,1.0,Simple_Avg
CP39,Joliette,GA,2026-04-19,1.0,Simple_Avg
CP39,Joliette,HT,2026-03-29,0.5,Simple_Avg
CP39,Joliette,HT,2026-04-05,0.5,Simple_Avg
CP39,Joliette,HT,2026-04-12,0.5,Simple_Avg
CP39,Joliette,HT,2026-04-19,0.5,Simple_Avg
CP39,Joliette,LO,2026-03-29,3.25,Simple_Avg
CP39,Joliette,LO,2026-04-05,3.25,Simple_Avg
CP39,Joliette,LO,2026-04-12,3.25,Simple_Avg
CP39,Joliette,LO,2026-04-19,3.25,Simple_Avg
CP39,Joliette,ME,2026-03-29,4.75,Simple_Avg
CP39,Joliette,ME,2026-04-05,4.75,Simple_Avg
CP39,Joliette,ME,2026-04-12,4.75,Simple_Avg
CP39,Joliette,ME,2026-04-19,4.75,Simple_Avg
CP39,Joliette,PA,2026-03-29,3.0,Simple_Avg
CP39,Joliette,PA,2026-04-05,3.0,Simple_Avg
CP39,Joliette,PA,2026-04-12,3.0,Simple_Avg
CP39,Joliette,PA,2026-04-19,3.0,Simple_Avg
CP39,Joliette,PC,2026-03-29,42.25,Simple_Avg
CP39,Joliette,PC,2026-04-05,42.25,Simple_Avg
CP39,Joliette,PC,2026-04-12,42.25,Simple_Avg
CP39,Joliette,PC,2026-04-19,42.25,Simple_Avg
CP39,Joliette,SP,2026-03-29,0.75,Simple_Avg
CP39,Joliette,SP,2026-04-05,0.75,Simple_Avg
CP39,Joliette,SP,2026-04-12,0.75,Simple_Avg
CP39,Joliette,SP,2026-04-19,0.75,Simple_Avg
CP39,Joliette,TO,2026-03-29,0.75,Simple_Avg
CP39,Joliette,TO,2026-04-05,0.75,Simple_Avg
CP39,Joliette,TO,2026-04-12,0.75,Simple_Avg
CP39,Joliette,TO,2026-04-19,0.75,Simple_Avg
CP40,Thetford Mines,BQ,2026-03-29,1.0,Simple_Avg
CP40,Thetford Mines,BQ,2026-04-05,1.0,Simple_Avg
CP40,Thetford Mines,BQ,2026-04-12,1.0,Simple_Avg
CP40,Thetford Mines,BQ,2026-04-19,1.0,Simple_Avg
CP40,Thetford Mines,CH,2026-03-29,2.75,Simple_Avg
CP40,Thetford Mines,CH,2026-04-05,2.75,Simple_Avg
CP40,Thetford Mines,CH,2026-04-12,2.75,Simple_Avg
CP40,Thetford Mines,CH,2026-04-19,2.75,Simple_Avg
CP40,Thetford Mines,GA,2026-03-29,1.25,Simple_Avg
CP40,Thetford Mines,GA,2026-04-05,1.25,Simple_Avg
CP40,Thetford Mines,GA,2026-04-12,1.25,Simple_Avg
CP40,Thetford Mines,GA,2026-04-19,1.25,Simple_Avg
CP40,Thetford Mines,HT,2026-03-29,1.25,Simple_Avg
CP40,Thetford Mines,HT,2026-04-05,1.25,Simple_Avg
CP40,Thetford Mines,HT,2026-04-12,1.25,Simple_Avg
CP40,Thetford Mines,HT,2026-04-19,1.25,Simple_Avg
CP40,Thetford Mines,LO,2026-03-29,2.0,Simple_Avg
CP40,Thetford Mines,LO,2026-04-05,2.0,Simple_Avg
CP40,Thetford Mines,LO,2026-04-12,2.0,Simple_Avg
CP40,Thetford Mines,LO,2026-04-19,2.0,Simple_Avg
CP40,Thetford Mines,ME,2026-03-29,4.5,Simple_Avg
CP40,Thetford Mines,ME,2026-04-05,4.5,Simple_Avg
CP40,Thetford Mines,ME,2026-04-12,4.5,Simple_Avg
CP40,Thetford Mines,ME,2026-04-19,4.5,Simple_Avg
CP40,Thetford Mines,PA,2026-03-29,1.25,Simple_Avg
CP40,Thetford Mines,PA,2026-04-05,1.25,Simple_Avg
CP40,Thetford Mines,PA,2026-04-12,1.25,Simple_Avg
CP40,Thetford Mines,PA,2026-04-19,1.25,Simple_Avg
CP40,Thetford Mines,PC,2026-03-29,42.75,Simple_Avg
CP40,Thetford Mines,PC,2026-04-05,42.75,Simple_Avg
CP40,Thetford Mines,PC,2026-04-12,42.75,Simple_Avg
CP40,Thetford Mines,PC,2026-04-19,42.75,Simple_Avg
CP40,Thetford Mines,SP,2026-03-29,2.0,Simple_Avg
CP40,Thetford Mines,SP,2026-04-05,2.0,Simple_Avg
CP40,Thetford Mines,SP,2026-04-12,2.0,Simple_Avg
CP40,Thetford Mines,SP,2026-04-19,2.0,Simple_Avg
CP40,Thetford Mines,TO,2026-03-29,2.0,Simple_Avg
CP40,Thetford Mines,TO,2026-04-05,2.0,Simple_Avg
CP40,Thetford Mines,TO,2026-04-12,2.0,Simple_Avg
CP40,Thetford Mines,TO,2026-04-19,2.0,Simple_Avg
CP44,St-Constant,BQ,2026-03-29,1.75,Simple_Avg
CP44,St-Constant,BQ,2026-04-05,1.75,Simple_Avg
CP44,St-Constant,BQ,2026-04-12,1.75,Simple_Avg
CP44,St-Constant,BQ,2026-04-19,1.75,Simple_Avg
CP44,St-Constant,CH,2026-03-29,1.5,Simple_Avg
CP44,St-Constant,CH,2026-04-05,1.5,Simple_Avg
CP44,St-Constant,CH,2026-04-12,1.5,Simple_Avg
CP44,St-Constant,CH,2026-04-19,1.5,Simple_Avg
CP44,St-Constant,FI,2026-03-29,2.25,Simple_Avg
CP44,St-Constant,FI,2026-04-05,2.25,Simple_Avg
CP44,St-Constant,FI,2026-04-12,2.25,Simple_Avg
CP44,St-Constant,FI,2026-04-19,2.25,Simple_Avg
CP44,St-Constant,GA,2026-03-29,8.25,Simple_Avg
CP44,St-Constant,GA,2026-04-05,8.25,Simple_Avg
CP44,St-Constant,GA,2026-04-12,8.25,Simple_Avg
CP44,St-Constant,GA,2026-04-19,8.25,Simple_Avg
CP44,St-Constant,HT,2026-03-29,1.25,Simple_Avg
CP44,St-Constant,HT,2026-04-05,1.25,Simple_Avg
CP44,St-Constant,HT,2026-04-12,1.25,Simple_Avg
CP44,St-Constant,HT,2026-04-19,1.25,Simple_Avg
CP44,St-Constant,LO,2026-03-29,12.25,Simple_Avg
CP44,St-Constant,LO,2026-04-05,12.25,Simple_Avg
CP44,St-Constant,LO,2026-04-12,12.25,Simple_Avg
CP44,St-Constant,LO,2026-04-19,12.25,Simple_Avg
CP44,St-Constant,ME,2026-03-29,2.25,Simple_Avg
CP44,St-Constant,ME,2026-04-05,2.25,Simple_Avg
CP44,St-Constant,ME,2026-04-12,2.25,Simple_Avg
CP44,St-Constant,ME,2026-04-19,2.25,Simple_Avg
CP44,St-Constant,PA,2026-03-29,1.75,Simple_Avg
CP44,St-Constant,PA,2026-04-05,1.75,Simple_Avg
CP44,St-Constant,PA,2026-04-12,1.75,Simple_Avg
CP44,St-Constant,PA,2026-04-19,1.75,Simple_Avg
CP44,St-Constant,PC,2026-03-29,31.25,Simple_Avg
CP44,St-Constant,PC,2026-04-05,31.25,Simple_Avg
CP44,St-Constant,PC,2026-04-12,31.25,Simple_Avg
CP44,St-Constant,PC,2026-04-19,31.25,Simple_Avg
CP44,St-Constant,SP,2026-03-29,1.25,Simple_Avg
CP44,St-Constant,SP,2026-04-05,1.25,Simple_Avg
CP44,St-Constant,SP,2026-04-12,1.25,Simple_Avg
CP44,St-Constant,SP,2026-04-19,1.25,Simple_Avg
CP44,St-Constant,TO,2026-03-29,1.25,Simple_Avg
CP44,St-Constant,TO,2026-04-05,1.25,Simple_Avg
CP44,St-Constant,TO,2026-04-12,1.25,Simple_Avg
CP44,St-Constant,TO,2026-04-19,1.25,Simple_Avg
CP45,Cowansville,BQ,2026-03-29,1.75,Simple_Avg
CP45,Cowansville,BQ,2026-04-05,1.75,Simple_Avg
CP45,Cowansville,BQ,2026-04-12,1.75,Simple_Avg
CP45,Cowansville,BQ,2026-04-19,1.75,Simple_Avg
CP45,Cowansville,CH,2026-03-29,1.75,Simple_Avg
CP45,Cowansville,CH,2026-04-05,1.75,Simple_Avg
CP45,Cowansville,CH,2026-04-12,1.75,Simple_Avg
CP45,Cowansville,CH,2026-04-19,1.75,Simple_Avg
CP45,Cowansville,FI,2026-03-29,1.5,Simple_Avg
CP45,Cowansville,FI,2026-04-05,1.5,Simple_Avg
CP45,Cowansville,FI,2026-04-12,1.5,Simple_Avg
CP45,Cowansville,FI,2026-04-19,1.5,Simple_Avg
CP45,Cowansville,GA,2026-03-29,1.5,Simple_Avg
CP45,Cowansville,GA,2026-04-05,1.5,Simple_Avg
CP45,Cowansville,GA,2026-04-12,1.5,Simple_Avg
CP45,Cowansville,GA,2026-04-19,1.5,Simple_Avg
CP45,Cowansville,HT,2026-03-29,1.75,Simple_Avg
CP45,Cowansville,HT,2026-04-05,1.75,Simple_Avg
CP45,Cowansville,HT,2026-04-12,1.75,Simple_Avg
CP45,Cowansville,HT,2026-04-19,1.75,Simple_Avg
CP45,Cowansville,LO,2026-03-29,4.75,Simple_Avg
CP45,Cowansville,LO,2026-04-05,4.75,Simple_Avg
CP45,Cowansville,LO,2026-04-12,4.75,Simple_Avg
CP45,Cowansville,LO,2026-04-19,4.75,Simple_Avg
CP45,Cowansville,ME,2026-03-29,3.0,Simple_Avg
CP45,Cowansville,ME,2026-04-05,3.0,Simple_Avg
CP45,Cowansville,ME,2026-04-12,3.0,Simple_Avg
CP45,Cowansville,ME,2026-04-19,3.0,Simple_Avg
CP45,Cowansville,PA,2026-03-29,1.0,Simple_Avg
CP45,Cowansville,PA,2026-04-05,1.0,Simple_Avg
CP45,Cowansville,PA,2026-04-12,1.0,Simple_Avg
CP45,Cowansville,PA,2026-04-19,1.0,Simple_Avg
CP45,Cowansville,PC,2026-03-29,62.0,Simple_Avg
CP45,Cowansville,PC,2026-04-05,62.0,Simple_Avg
CP45,Cowansville,PC,2026-04-12,62.0,Simple_Avg
CP45,Cowansville,PC,2026-04-19,62.0,Simple_Avg
CP45,Cowansville,SP,2026-03-29,1.25,Simple_Avg
CP45,Cowansville,SP,2026-04-05,1.25,Simple_Avg
CP45,Cowansville,SP,2026-04-12,1.25,Simple_Avg
CP45,Cowansville,SP,2026-04-19,1.25,Simple_Avg
CP45,Cowansville,TO,2026-03-29,0.75,Simple_Avg
CP45,Cowansville,TO,2026-04-05,0.75,Simple_Avg
CP45,Cowansville,TO,2026-04-12,0.75,Simple_Avg
CP45,Cowansville,TO,2026-04-19,0.75,Simple_Avg
CP46,Sainte-Agathe-des-Monts,BQ,2026-03-29,2.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,BQ,2026-04-05,2.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,BQ,2026-04-12,2.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,BQ,2026-04-19,2.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,CH,2026-03-29,1.5,Simple_Avg
CP46,Sainte-Agathe-des-Monts,CH,2026-04-05,1.5,Simple_Avg
CP46,Sainte-Agathe-des-Monts,CH,2026-04-12,1.5,Simple_Avg
CP46,Sainte-Agathe-des-Monts,CH,2026-04-19,1.5,Simple_Avg
CP46,Sainte-Agathe-des-Monts,FI,2026-03-29,3.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,FI,2026-04-05,3.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,FI,2026-04-12,3.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,FI,2026-04-19,3.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,GA,2026-03-29,1.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,GA,2026-04-05,1.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,GA,2026-04-12,1.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,GA,2026-04-19,1.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,HT,2026-03-29,2.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,HT,2026-04-05,2.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,HT,2026-04-12,2.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,HT,2026-04-19,2.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,LO,2026-03-29,4.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,LO,2026-04-05,4.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,LO,2026-04-12,4.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,LO,2026-04-19,4.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,ME,2026-03-29,3.5,Simple_Avg
CP46,Sainte-Agathe-des-Monts,ME,2026-04-05,3.5,Simple_Avg
CP46,Sainte-Agathe-des-Monts,ME,2026-04-12,3.5,Simple_Avg
CP46,Sainte-Agathe-des-Monts,ME,2026-04-19,3.5,Simple_Avg
CP46,Sainte-Agathe-des-Monts,PA,2026-03-29,1.25,Simple_Avg
CP46,Sainte-Agathe-des-Monts,PA,2026-04-05,1.25,Simple_Avg
CP46,Sainte-Agathe-des-Monts,PA,2026-04-12,1.25,Simple_Avg
CP46,Sainte-Agathe-des-Monts,PA,2026-04-19,1.25,Simple_Avg
CP46,Sainte-Agathe-des-Monts,PC,2026-03-29,63.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,PC,2026-04-05,63.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,PC,2026-04-12,63.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,PC,2026-04-19,63.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,SP,2026-03-29,1.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,SP,2026-04-05,1.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,SP,2026-04-12,1.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,SP,2026-04-19,1.0,Simple_Avg
CP46,Sainte-Agathe-des-Monts,TO,2026-03-29,1.5,Simple_Avg
CP46,Sainte-Agathe-des-Monts,TO,2026-04-05,1.5,Simple_Avg
CP46,Sainte-Agathe-des-Monts,TO,2026-04-12,1.5,Simple_Avg
CP46,Sainte-Agathe-des-Monts,TO,2026-04-19,1.5,Simple_Avg
CP47,Riviere-du-Loup,BQ,2026-03-29,2.25,Simple_Avg
CP47,Riviere-du-Loup,BQ,2026-04-05,2.25,Simple_Avg
CP47,Riviere-du-Loup,BQ,2026-04-12,2.25,Simple_Avg
CP47,Riviere-du-Loup,BQ,2026-04-19,2.25,Simple_Avg
CP47,Riviere-du-Loup,CH,2026-03-29,1.0,Simple_Avg
CP47,Riviere-du-Loup,CH,2026-04-05,1.0,Simple_Avg
CP47,Riviere-du-Loup,CH,2026-04-12,1.0,Simple_Avg
CP47,Riviere-du-Loup,CH,2026-04-19,1.0,Simple_Avg
CP47,Riviere-du-Loup,FI,2026-03-29,2.25,Simple_Avg
