week_ending,store_code,city,division_code,sales,units,n_transactions,avg_temp,max_temp,total_precip,sunshine_hours,rain_days,snow_days,bad_weather_days,n_holidays,has_holiday,month
2025-06-29,CP08,Longueuil,AZ,5.98,2.0,4,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,BQ,1423.79,25.0,25,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,CC,0.0,1.0,1,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,CH,18229.91,9.0,9,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,FI,5365.129999999999,8.0,8,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,GA,10239.88,13.0,9,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,HT,5790.88,4.0,4,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,IN,6254.96,11.0,11,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,INM,5869.96,16.0,16,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,LI,1729.88,47.0,47,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,LO,3582.63,193.0,143,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,ME,51563.94,181.0,96,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,MK,15.0,3.0,3,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,PA,6180.39,23.0,23,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,PC,31034.94,1400.0,1077,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,PI,13534.54,267.0,218,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,SE,1385.91,17.0,17,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,SP,34436.53,4.0,4,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP08,Longueuil,TO,8491.39,13.0,13,23.19,34.7,30.9,74.28,5,0,5,1,1,6
2025-06-29,CP202,Nepean,AP,30379.82,418.0,282,22.71,34.0,11.3,74.98,4,0,4,0,0,6
2025-06-29,CP202,Nepean,AS,4098.17,75.0,64,22.71,34.0,11.3,74.98,4,0,4,0,0,6
2025-06-29,CP202,Nepean,BQ,49.98,2.0,2,22.71,34.0,11.3,74.98,4,0,4,0,0,6
2025-06-29,CP202,Nepean,DI,428.97,70.0,41,22.71,34.0,11.3,74.98,4,0,4,0,0,6
2025-06-29,CP202,Nepean,GA,26349.92,8.0,8,22.71,34.0,11.3,74.98,4,0,4,0,0,6
2025-06-29,CP202,Nepean,IN,650.0,5.0,5,22.71,34.0,11.3,74.98,4,0,4,0,0,6
2025-06-29,CP202,Nepean,LI,1749.94,11.0,11,22.71,34.0,11.3,74.98,4,0,4,0,0,6
2025-06-29,CP202,Nepean,LO,583.67,33.0,28,22.71,34.0,11.3,74.98,4,0,4,0,0,6
2025-06-29,CP202,Nepean,ME,33255.94,106.0,61,22.71,34.0,11.3,74.98,4,0,4,0,0,6
2025-06-29,CP202,Nepean,MK,1.98,2.0,2,22.71,34.0,11.3,74.98,4,0,4,0,0,6
2025-06-29,CP202,Nepean,PA,4842.91,23.0,22,22.71,34.0,11.3,74.98,4,0,4,0,0,6
2025-06-29,CP202,Nepean,PC,25733.35,1369.0,1158,22.71,34.0,11.3,74.98,4,0,4,0,0,6
2025-06-29,CP202,Nepean,PI,3749.15,311.0,228,22.71,34.0,11.3,74.98,4,0,4,0,0,6
2025-06-29,CP202,Nepean,SP,33017.81,3.0,3,22.71,34.0,11.3,74.98,4,0,4,0,0,6
2025-06-29,CP37,Gatineau,AP,62164.7,1646.0,897,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,AS,3553.97,116.0,95,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,BQ,323.91,10.0,12,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,CH,12347.98,4.0,4,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,DI,89.25,8.0,12,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,GA,5681.17,3.0,3,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,HT,25392.0,8.0,8,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,IN,12523.96,115.0,31,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,LI,1841.47,13.0,13,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,LO,4376.1,278.0,217,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,ME,30403.1,105.0,67,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,MK,34.61,18.0,15,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,PA,4237.65,30.0,31,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,PC,65149.65,2967.0,2443,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,PI,11300.77,1064.0,717,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,SE,230.0,5.0,5,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,SP,45997.0,3.0,3,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP37,Gatineau,TO,9896.39,20.0,30,21.99,33.0,37.0,71.85,5,0,5,1,1,6
2025-06-29,CP44,St-Constant,AP,28712.53,930.5,609,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,AS,2525.76,447.0,57,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,AZ,2.99,1.0,1,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,BQ,636.83,10.0,8,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,CA,9999.99,1.0,1,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,CH,3499.98,2.0,2,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,GA,5519.969999999999,3.0,3,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,HT,17695.0,5.0,5,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,IN,8870.0,7.0,7,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,INM,3079.98,7.0,7,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,LI,1209.92,29.0,29,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,LO,2966.05,157.0,140,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,ME,6338.29,24.0,25,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,MK,0.0,1.0,1,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,PA,2169.64,15.0,15,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,PC,20757.26,979.0,699,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,PI,2515.73,71.0,68,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,SE,514.95,10.0,10,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,SP,15998.0,2.0,2,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP44,St-Constant,TO,3093.44,10.0,10,22.9,33.8,15.0,73.83,4,0,4,1,1,6
2025-06-29,CP48,Beloeil,AM,252.97,3.0,3,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,AP,48324.7,1432.0,970,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,AS,2868.62,391.5,75,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,AZ,14.95,5.0,4,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,BQ,3682.69,33.0,35,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,CH,13549.93,7.0,7,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,FI,34.99,1.0,1,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,GA,9699.96,4.0,4,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,HT,15323.99,7.0,7,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,IN,6959.97,10.0,10,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,INM,2970.0,11.0,10,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,LI,949.92,38.0,38,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,LO,7345.7,339.0,276,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,ME,27396.24,165.0,85,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,MK,1.99,1.0,1,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,PA,1561.19,6.0,6,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,PC,35140.299999999996,1472.0,1162,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,PI,5386.81,176.0,135,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,SE,389.9299999999999,7.0,7,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,SP,5499.0,1.0,1,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-06-29,CP48,Beloeil,TO,2433.9700000000003,9.0,9,21.94,33.3,35.2,76.26,5,0,5,1,1,6
2025-07-06,CP08,Longueuil,AM,379.95,5.0,1,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,AP,43713.93,939.5,692,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,AS,2559.5299999999997,233.0,52,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,AZ,11.97,3.0,3,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,BQ,5361.86,16.0,15,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,CH,8979.97,3.0,3,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,FI,979.98,2.0,2,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,GA,1549.84,16.0,3,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,HT,7603.18,3.0,3,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,IN,4254.98,7.0,7,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,INM,2884.99,8.0,8,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,LI,649.92,20.0,20,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,LO,2826.74,129.0,109,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,ME,39831.72,187.0,127,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,MK,20.0,4.0,4,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,PA,5685.95,23.0,24,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,PC,26921.86,1220.0,949,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,PI,9467.34,233.0,203,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,SE,1241.93,24.0,24,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP08,Longueuil,TO,5512.11,8.0,8,22.33,31.5,28.0,79.85,4,0,4,1,1,7
2025-07-06,CP202,Nepean,AP,13353.55,348.0,242,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP202,Nepean,AS,5239.47,61.0,60,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP202,Nepean,BQ,9.99,1.0,1,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP202,Nepean,CH,3749.99,1.0,1,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP202,Nepean,DI,14.99,35.0,35,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP202,Nepean,GA,11099.97,3.0,3,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP202,Nepean,IN,935.0,3.0,3,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP202,Nepean,LI,919.91,11.0,11,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP202,Nepean,LO,780.52,48.0,42,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP202,Nepean,ME,28291.51,80.0,50,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP202,Nepean,MK,4.95,5.0,4,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP202,Nepean,PA,6433.4400000000005,21.0,21,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP202,Nepean,PC,28780.99,1449.0,1210,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP202,Nepean,PI,4196.88,265.0,201,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP202,Nepean,SP,14499.0,1.0,1,22.56,31.6,27.2,92.54,4,0,4,1,1,7
2025-07-06,CP37,Gatineau,AM,199.99,1.0,1,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,AP,49268.49,1306.0,708,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,AS,5225.61,118.0,102,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,BQ,2812.85,15.0,15,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,CH,14780.0,6.0,6,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,DI,36.97,3.0,3,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,GA,5699.98,2.0,2,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,HT,15995.0,6.0,6,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,IN,10427.95,27.0,29,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,LI,1793.96,16.0,16,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,LO,2388.87,163.0,133,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,ME,36314.05,153.0,96,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,MK,649.42,110.0,100,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,PA,4538.17,33.0,33,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,PC,48117.11,2150.0,1825,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,PI,9705.42,611.0,483,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,SE,230.0,4.0,4,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,SP,87992.0,9.0,11,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP37,Gatineau,TO,3030.6400000000003,12.0,14,21.94,31.6,28.7,88.94,5,0,5,1,1,7
2025-07-06,CP44,St-Constant,AM,524.97,3.0,2,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,AP,25410.46,473.0,451,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,AS,2895.81,335.0,48,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,AZ,20.93,7.0,5,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,BQ,5941.91,13.0,13,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,CH,3099.98,2.0,2,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,FI,1073.34,6.0,4,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,GA,18729.92,8.0,8,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,HT,9897.0,3.0,3,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,IN,3495.0,3.0,3,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,INM,2864.99,8.0,8,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,LI,2269.86,43.0,43,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,LO,2029.34,123.0,103,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,ME,29429.08,108.0,65,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,MK,0.0,1.0,1,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,PA,3427.11,16.0,16,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,PC,17893.96,856.0,637,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,PI,4274.35,91.0,74,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,SE,791.96,8.0,8,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,SP,24996.98,5.0,5,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP44,St-Constant,TO,697.48,4.0,4,22.04,31.1,35.5,82.71,4,0,4,1,1,7
2025-07-06,CP48,Beloeil,AM,724.97,3.0,3,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,AP,34711.37,871.0,614,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,AS,1392.71,285.0,49,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,AZ,116.95,5.0,5,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,BQ,2855.82,26.0,28,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,CC,0.0,1.0,1,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,CH,9299.97,3.0,3,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,DI,29.99,1.0,1,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,FI,3131.5399999999995,4.0,4,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,GA,5399.98,2.0,2,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,HT,5998.0,2.0,2,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,IN,2539.99,3.0,3,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,INM,3529.9700000000003,6.0,6,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,LI,1669.9,35.0,35,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,LO,4787.71,250.0,194,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,ME,27484.64,157.0,94,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,MK,1.99,1.0,1,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,PA,5289.04,20.0,20,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,PC,28908.52,1201.0,978,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,PI,2555.75,126.0,124,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,SE,434.95,10.0,10,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,SP,25997.99,3.0,3,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-06,CP48,Beloeil,TO,4305.47,6.0,6,21.63,30.9,54.3,82.1,5,0,5,1,1,7
2025-07-13,CP08,Longueuil,AM,64.99,1.0,1,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,AP,55345.59,916.5,647,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,AS,2633.88,289.0,55,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,AZ,8.98,2.0,2,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,BQ,4456.47,19.0,18,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,CH,8674.97,4.0,4,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,DI,150.0,1.0,1,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,FI,25.99,1.0,1,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,GA,2899.9799999999996,2.0,2,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,HT,8394.92,4.0,4,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,IN,2365.0,2.0,2,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,INM,2745.0,6.0,5,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,LI,1409.89,27.0,27,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,LO,3024.78,142.0,117,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,ME,27567.63,209.0,120,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,MK,10.0,2.0,2,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,PA,5280.9,21.0,19,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,PC,22894.27,1022.0,773,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,PI,8440.01,195.0,134,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,SE,1756.93,20.0,20,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,SP,15498.0,2.0,2,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP08,Longueuil,TO,4505.3,8.0,8,23.29,31.6,41.5,88.96,5,0,5,0,0,7
2025-07-13,CP202,Nepean,AP,15868.48,204.0,161,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,AS,1579.72,38.0,34,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,BQ,19.99,1.0,1,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,CH,7399.98,2.0,2,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,DI,0.0,24.0,26,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,GA,13599.96,6.0,5,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,IN,2325.0,6.0,6,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,LI,1839.91,14.0,14,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,LO,1695.44,82.0,58,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,ME,25492.25,91.0,61,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,MK,249.94,52.0,52,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,PA,4414.93,17.0,13,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,PC,13401.38,706.0,587,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,PI,1714.33,127.0,114,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,SP,24908.0,2.0,2,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP202,Nepean,TO,1736.97,3.0,3,22.9,30.9,45.0,86.31,5,0,5,0,0,7
2025-07-13,CP37,Gatineau,AP,40346.95,899.0,453,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,AS,1959.22,50.0,48,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,AZ,0.0,-1.0,1,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,BQ,798.94,8.0,8,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,CH,12648.97,4.0,6,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,DI,19.97,8.0,5,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,GA,2199.99,1.0,1,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,HT,17595.0,5.0,5,22.23,30.0,84.8,80.51,4,0,4,0,0,7
