store_code,city,division_code,n_weeks,n_nonzero,avg_units,avg_revenue,median_units,std_units,total_units,cv,zero_rate,tier,prophet_eligible
CP07,Laval,PA,89,87,26.224719101123597,8387.808651685393,13.0,30.181930479626665,2334.0,1.1508962350843073,0.022471910112359605,naive,False
CP07,Laval,PC,125,125,1041.176,25956.38352,342.0,1244.9342453422212,130147.0,1.1957000981027428,0.0,xgboost,False
CP07,Laval,SP,101,101,4.336633663366337,43344.62594059406,4.0,2.219356788453683,438.0,0.511769487748452,0.0,naive,False
CP07,Laval,TO,99,99,14.141414141414142,11357.898585858586,12.0,12.030581865421734,1400.0,0.8507340033405368,0.0,naive,False
CP07,Liquidation,BQ,74,74,8.72972972972973,1054.3355405405405,6.0,7.9816524146582015,646.0,0.9143069329484627,0.0,naive,False
CP07,Liquidation,CH,52,51,2.8076923076923075,5970.0607692307685,2.0,2.481606544302296,146.0,0.8838598650939684,0.019230769230769273,naive,False
CP07,Liquidation,FI,8,8,1.125,228.12,1.0,0.3535533905932738,9.0,0.3142696805273545,0.0,naive,False
CP07,Liquidation,GA,82,82,16.26829268292683,14534.291097560974,12.0,12.95295264541127,1334.0,0.7962084834510674,0.0,naive,False
CP07,Liquidation,HT,1,1,1.0,1631.25,1.0,,1.0,,0.0,skip,False
CP07,Liquidation,LO,85,85,83.81176470588235,811.084,42.0,97.09512936114902,7124.0,1.1584904541967527,0.0,xgboost,False
CP07,Liquidation,ME,88,88,281.67045454545456,44854.47840909091,172.5,273.2020313277888,24787.0,0.9699349964435153,0.0,xgboost,True
CP07,Liquidation,PA,80,79,32.1375,5166.397125,18.0,33.40989914321044,2571.0,1.039592349847077,0.012499999999999956,naive,False
CP07,Liquidation,PC,87,87,332.0574712643678,7752.689885057472,239.0,332.7550379232426,28889.0,1.0021007407429163,0.0,xgboost,False
CP07,Liquidation,SP,32,32,1.5625,10054.4396875,1.0,0.9136068187983487,50.0,0.5847083640309432,0.0,naive,False
CP07,Liquidation,TO,2,2,1.0,299.42499999999995,1.0,0.0,2.0,0.0,0.0,skip,False
CP08,Longueuil,BQ,86,86,9.476744186046512,2135.4202325581396,6.0,8.596479093464811,815.0,0.9071131313349372,0.0,naive,False
CP08,Longueuil,CH,96,96,5.5,7923.110208333333,4.0,4.235190917215322,528.0,0.7700347122209675,0.0,naive,False
CP08,Longueuil,FI,121,120,6.975206611570248,2074.720661157025,6.0,7.002931302815696,844.0,1.003974748389454,0.008264462809917328,naive,False
CP08,Longueuil,GA,95,93,9.673684210526316,10327.239789473684,5.0,23.998422867179876,919.0,2.480794529251456,0.021052631578947323,naive,False
CP08,Longueuil,HT,91,90,5.912087912087912,10321.563736263737,4.0,5.400922455466599,538.0,0.9135389283410046,0.01098901098901095,naive,False
CP08,Longueuil,LO,119,119,54.773109243697476,635.8087394957984,18.0,74.36504520757892,6518.0,1.3576926019794249,0.0,naive,False
CP08,Longueuil,ME,117,117,71.64957264957265,16674.649914529913,32.0,83.11358205111557,8383.0,1.1600010855279164,0.0,xgboost,False
CP08,Longueuil,PA,55,53,8.290909090909091,1824.9640000000002,3.0,9.073103775512111,456.0,1.0943436571341363,0.036363636363636376,naive,False
CP08,Longueuil,PC,123,123,617.3089430894308,13257.625609756096,227.0,786.7885558653461,75929.0,1.274545856937897,0.0,xgboost,False
CP08,Longueuil,SP,70,70,1.8714285714285714,18318.43285714286,2.0,1.1537139596195922,131.0,0.6164883753692477,0.0,naive,False
CP08,Longueuil,TO,61,61,6.245901639344262,4106.532131147541,5.0,5.929181331080254,381.0,0.9492914992018254,0.0,naive,False
CP10,Saint-Jérôme,BQ,110,108,22.990909090909092,7674.497818181818,11.0,25.859711661953344,2529.0,1.1247798666725455,0.018181818181818188,naive,False
CP10,Saint-Jérôme,CH,85,84,6.341176470588235,12554.181058823528,6.0,4.9269737190298875,539.0,0.7769810132050843,0.0117647058823529,naive,False
CP10,Saint-Jérôme,FI,111,107,4.648648648648648,1640.2844144144144,3.0,5.316609734251617,516.0,1.143689303298313,0.036036036036036,naive,False
